,Class i,Class j,Statistic,P-value(rounded),P-value(exp)
4094,58.0,64.0,23.373264547623755,0.0,1.506486267381439e-91
4095,58.0,65.0,14.177775626829542,0.0,1.6402929178540252e-42
4096,58.0,66.0,22.136562876141355,0.0,6.722743213632745e-86
4097,58.0,67.0,22.87329755979852,0.0,5.64151148578262e-89
4098,58.0,68.0,23.447149965984764,0.0,3.5350878593510656e-92
4099,58.0,69.0,11.13360801900773,0.0,1.0399360390719516e-27
4100,58.0,70.0,10.055161681882895,0.0,5.578411880413511e-23
4101,58.0,71.0,6.409431903042152,0.0,1.994864491522274e-10
4102,58.0,72.0,-9.233459310934704,0.0,1.52909353869344e-19
4103,58.0,73.0,-1.5823723002840175,0.11379,0.11379023334855316
4104,58.0,74.0,15.350034535849652,0.0,2.2573613876245485e-48
4105,58.0,75.0,-8.721375829998903,0.0,1.1120484507536553e-17
4106,58.0,76.0,0.8247955903139106,0.409627,0.4096272999364218
4107,58.0,77.0,-1.0910095080696685,0.275462,0.27546216119222783
4108,58.0,78.0,20.76110929434893,0.0,2.055193901898369e-77
4109,58.0,79.0,21.66778441144774,0.0,8.375311225462123e-83
4110,58.0,80.0,14.752037597138317,0.0,2.7821652589196816e-45
4111,58.0,81.0,20.7219203856339,0.0,3.59308729655867e-77
4112,58.0,82.0,17.273393312751434,0.0,4.412070496897199e-59
4113,58.0,83.0,20.81986310311985,0.0,2.168338219711325e-78
4114,58.0,84.0,19.761052531459377,0.0,8.183492306385998e-72
4115,58.0,85.0,13.811075714274015,0.0,1.8363381080047819e-40
4116,58.0,86.0,23.722560360507877,0.0,3.998660219443385e-94
4117,58.0,87.0,24.01457218733964,0.0,6.540721095927804e-97
4118,58.0,88.0,21.239380136381588,0.0,1.3595223379682208e-80
4119,58.0,89.0,13.949293068181461,0.0,3.930966803775461e-41
4120,58.0,90.0,11.366699657224322,0.0,1.103889695480598e-28
4121,58.0,91.0,21.764489452037477,0.0,1.3687005497964084e-83
4122,58.0,92.0,20.7456933229603,0.0,3.4461084565225097e-78
4123,58.0,93.0,-5.0193800092707015,1e-06,6.025262481388445e-07
4124,58.0,94.0,17.022563402408345,0.0,2.3047334101177204e-58
4125,58.0,95.0,13.447004428476756,0.0,9.903104848992497e-39
4126,58.0,96.0,-7.844418592984716,0.0,1.0903402777886079e-14
4127,58.0,97.0,21.99991583582238,0.0,7.333953729594344e-85
4128,58.0,98.0,23.906140111518663,0.0,1.0805216974898106e-95
4129,58.0,99.0,16.296491422727065,0.0,8.633874472771816e-54
4130,59.0,60.0,4.201710076288326,2.8e-05,2.810853861353558e-05
4131,59.0,61.0,4.214051526375615,2.6e-05,2.64646429460112e-05
4132,59.0,62.0,1.4990864799087373,0.134072,0.13407164315854356
4133,59.0,63.0,5.376167893425627,0.0,8.999241835017023e-08
4134,59.0,64.0,10.938623509312952,0.0,1.503817823268625e-26
4135,59.0,65.0,2.476816342823473,0.013354,0.013353836904297034
4136,59.0,66.0,9.756953040259805,0.0,9.76423535890831e-22
4137,59.0,67.0,10.38644936865257,0.0,3.1431868817723662e-24
4138,59.0,68.0,11.064129537228307,0.0,4.139191296609832e-27
4139,59.0,69.0,0.55193049615595,0.581073,0.5810726640886555
4140,59.0,70.0,-1.480220499730658,0.139021,0.13902074196878533
4141,59.0,71.0,-5.43520302278905,0.0,6.319477237258791e-08
4142,59.0,72.0,-11.244920974101946,0.0,1.0967880101556563e-27
4143,59.0,73.0,-9.803049014508892,0.0,6.437820409562186e-22
4144,59.0,74.0,2.8915990912004306,0.003885,0.003884838041303497
4145,59.0,75.0,-11.915566627423276,0.0,1.1420384084412303e-30
4146,59.0,76.0,-8.485773178666543,0.0,5.801344013113044e-17
4147,59.0,77.0,-8.824656603539125,0.0,3.7173708097425325e-18
4148,59.0,78.0,8.007366592839519,0.0,2.657416459399333e-15
4149,59.0,79.0,9.117574585862114,0.0,2.984960857927796e-19
4150,59.0,80.0,2.477644047526149,0.013326,0.013326363269270211
4151,59.0,81.0,7.954917199405662,0.0,3.982031658588623e-15
4152,59.0,82.0,4.898055395121606,1e-06,1.0691227965289682e-06
4153,59.0,83.0,8.267183568072168,0.0,3.325085908896636e-16
4154,59.0,84.0,6.881185355538907,0.0,9.245101059687412e-12
4155,59.0,85.0,1.796418459715876,0.07261,0.07261044054695819
4156,59.0,86.0,11.456798936505267,0.0,7.054089591822127e-29
4157,59.0,87.0,11.98376353020293,0.0,2.195704282494276e-31
4158,59.0,88.0,8.687318027718492,0.0,1.1130388308552956e-17
4159,59.0,89.0,1.8155786352505814,0.069617,0.06961672928141298
4160,59.0,90.0,-0.17946055402612412,0.857598,0.8575976702994157
4161,59.0,91.0,9.286868252034525,0.0,6.693607791360796e-20
4162,59.0,92.0,8.251957750358118,0.0,3.6956027987505403e-16
4163,59.0,93.0,-9.464634171772342,0.0,1.8387327015169917e-20
4164,59.0,94.0,5.290185021902162,0.0,1.385919650668611e-07
4165,59.0,95.0,1.9139732761944697,0.055797,0.05579681183151238
4166,59.0,96.0,-10.590601302884288,0.0,6.505126117076188e-25
4167,59.0,97.0,9.542853958333875,0.0,6.99046191467777e-21
4168,59.0,98.0,11.76038264835451,0.0,2.6751622660777477e-30
4169,59.0,99.0,4.10219671226984,4.3e-05,4.297159392772021e-05
4170,60.0,61.0,0.38943747085342767,0.696998,0.6969983269412691
4171,60.0,62.0,-3.046521833350643,0.002349,0.002349287031670326
4172,60.0,63.0,1.0305410745298202,0.302899,0.3028989898856672
4173,60.0,64.0,7.141581910029262,0.0,1.3998774420257394e-12
4174,60.0,65.0,-1.1879334291587178,0.235022,0.23502182479575803
4175,60.0,66.0,5.935940819263466,0.0,3.52768182870618e-09
4176,60.0,67.0,6.536566216493079,0.0,8.414734237947343e-11
4177,60.0,68.0,7.299211446268853,0.0,4.5413506879462944e-13
4178,60.0,69.0,-2.6479614717448636,0.008182,0.008181751532029552
4179,60.0,70.0,-5.1258762258044825,0.0,3.356902506298638e-07
4180,60.0,71.0,-9.273071239577794,0.0,5.905597719392507e-20
4181,60.0,72.0,-11.774705937553605,0.0,4.99833329171503e-30
4182,60.0,73.0,-12.208559351721089,0.0,2.320272598375986e-32
4183,60.0,74.0,-1.144518307458524,0.252559,0.2525590250751999
4184,60.0,75.0,-12.76971641135592,0.0,1.268342151409039e-34
4185,60.0,76.0,-11.280009287223596,0.0,4.212711680284436e-28
4186,60.0,77.0,-11.054530532059404,0.0,4.634680444396143e-27
4187,60.0,78.0,3.923983640216334,9.1e-05,9.056311603380335e-05
4188,60.0,79.0,5.183101509427896,0.0,2.4430812855054964e-07
4189,60.0,80.0,-1.4694809423099087,0.141878,0.14187786835658334
4190,60.0,81.0,3.862448693552784,0.000116,0.0001164539146053105
4191,60.0,82.0,0.9431499886577972,0.345728,0.3457284607618065
4192,60.0,83.0,4.302746785592729,1.8e-05,1.7805118797854444e-05
4193,60.0,84.0,2.694070499719089,0.007127,0.007126725982520876
4194,60.0,85.0,-2.0310249819130792,0.042404,0.042403578904261365
4195,60.0,86.0,7.769256154656622,0.0,1.3897306862583597e-14
4196,60.0,87.0,8.433103612164368,0.0,7.124553997013548e-17
4197,60.0,88.0,4.736867058795388,2e-06,2.348639244999893e-06
4198,60.0,89.0,-2.070851038845649,0.038518,0.03851763216307973
4199,60.0,90.0,-3.8124653473825707,0.000143,0.00014257514232212908
4200,60.0,91.0,5.3971128075497905,0.0,7.718767047492242e-08
4201,60.0,92.0,4.318656899421275,1.7e-05,1.657302939726655e-05
4202,60.0,93.0,-10.66947526925757,0.0,2.769394612329031e-25
4203,60.0,94.0,1.6632024726840657,0.096447,0.09644723965822091
4204,60.0,95.0,-1.681500495763922,0.092855,0.09285457651258025
4205,60.0,96.0,-11.319354390880797,0.0,5.116541026775808e-28
4206,60.0,97.0,5.6734762805383445,0.0,1.642566193039072e-08
4207,60.0,98.0,8.14539188297649,0.0,7.375619380121738e-16
4208,60.0,99.0,0.22494552411010915,0.822047,0.8220469194420281
4209,61.0,62.0,-3.1336910613366284,0.001754,0.0017540847485348207
4210,61.0,63.0,0.5008370136354477,0.61655,0.6165504651681541
4211,61.0,64.0,5.793863521083292,0.0,8.343613151410515e-09
4212,61.0,65.0,-1.435707759883133,0.151249,0.1512493652168142
4213,61.0,66.0,4.829081143901468,1e-06,1.4973143884690641e-06
4214,61.0,67.0,5.286100938616666,0.0,1.4271072290486376e-07
4215,61.0,68.0,5.941912516451488,0.0,3.478894587002412e-09
4216,61.0,69.0,-2.7964194909070064,0.005225,0.005225059206865788
4217,61.0,70.0,-5.12396403545497,0.0,3.3415039392324204e-07
4218,61.0,71.0,-9.032940455344495,0.0,4.3308754889707474e-19
4219,61.0,72.0,-11.80573035000611,0.0,3.537136953392015e-30
4220,61.0,73.0,-12.113643161721173,0.0,4.765523599613536e-32
4221,61.0,74.0,-1.41080160178479,0.158465,0.1584653491905262
4222,61.0,75.0,-12.800281944510402,0.0,8.388859214620536e-35
4223,61.0,76.0,-11.147728609060076,0.0,1.2260276621157302e-27
4224,61.0,77.0,-11.00491726746367,0.0,6.215350559394691e-27
4225,61.0,78.0,3.040932569035773,0.002396,0.0023956496259451114
4226,61.0,79.0,4.150616251830076,3.5e-05,3.485550168086958e-05
4227,61.0,80.0,-1.7049107879457233,0.088373,0.08837307706990562
4228,61.0,81.0,2.985966993063936,0.002868,0.0028684884288066653
4229,61.0,82.0,0.48272787734149375,0.629345,0.6293446475987694
4230,61.0,83.0,3.4068913993705365,0.000672,0.0006723280354151477
4231,61.0,84.0,1.9680752884448758,0.049223,0.04922325540180427
4232,61.0,85.0,-2.2202598774635636,0.026518,0.02651846039783747
4233,61.0,86.0,6.369067266035374,0.0,2.495855943313082e-10
4234,61.0,87.0,7.008213225495508,0.0,3.5195522794904222e-12
4235,61.0,88.0,3.7752063015007375,0.000165,0.0001654494974607221
4236,61.0,89.0,-2.2573745085046206,0.024097,0.024096999894723005
4237,61.0,90.0,-3.8867879606795106,0.000105,0.00010513646761314141
4238,61.0,91.0,4.350059675564798,1.4e-05,1.4437384948705523e-05
4239,61.0,92.0,3.4334757896807493,0.00061,0.0006099450953580738
4240,61.0,93.0,-10.70171687879255,0.0,1.8834832192080099e-25
4241,61.0,94.0,1.1849862817868737,0.236169,0.2361691771983771
4242,61.0,95.0,-1.8920681442257887,0.058639,0.058638904554815095
4243,61.0,96.0,-11.354702567233812,0.0,3.4499099761220055e-28
4244,61.0,97.0,4.586784873004279,5e-06,4.841857842814898e-06
4245,61.0,98.0,6.72437582709176,0.0,2.4501788137526707e-11
4246,61.0,99.0,-0.15498218250170764,0.876852,0.8768516262775459
4247,62.0,63.0,4.334278602895114,1.5e-05,1.5457913007339878e-05
4248,62.0,64.0,10.784610116014765,0.0,3.195143203556522e-26
4249,62.0,65.0,1.3114277158629466,0.189888,0.18988809813623803
4250,62.0,66.0,9.353578948785012,0.0,2.5503312793595898e-20
4251,62.0,67.0,10.12688405424954,0.0,2.0506504911040033e-23
4252,62.0,68.0,10.9225130639637,0.0,7.717351381382605e-27
4253,62.0,69.0,-0.5642860570988483,0.572644,0.5726437247826454
4254,62.0,70.0,-2.8496165876109396,0.004439,0.004439219959045271
4255,62.0,71.0,-7.054921558549952,0.0,2.611498075610401e-12
4256,62.0,72.0,-11.444264495694146,0.0,1.4953700970404033e-28
4257,62.0,73.0,-10.834477131478266,0.0,3.9351672288758464e-26
4258,62.0,74.0,1.6552521142442778,0.098047,0.0980467114080988
4259,62.0,75.0,-12.24899062354183,0.0,3.5958355897780137e-32
4260,62.0,76.0,-9.684958043716687,0.0,2.1491364009686376e-21
4261,62.0,77.0,-9.757859779268255,0.0,1.1762562062033977e-21
4262,62.0,78.0,7.349466941220382,0.0,3.0727994814305197e-13
4263,62.0,79.0,8.626713946564237,0.0,1.422588187620715e-17
4264,62.0,80.0,1.2333521883042484,0.217607,0.21760742737910155
4265,62.0,81.0,7.289396164644567,0.0,4.738823064766348e-13
4266,62.0,82.0,3.8544379047370936,0.00012,0.00012001608409737648
4267,62.0,83.0,7.636191559143856,0.0,3.6635322153186613e-14
4268,62.0,84.0,6.053873271804929,0.0,1.7296031114855282e-09
4269,62.0,85.0,0.5400501782499045,0.589232,0.5892319041709035
4270,62.0,86.0,11.365941444000951,0.0,7.31435105140541e-29
4271,62.0,87.0,11.930863663071683,0.0,1.4546945624674033e-31
4272,62.0,88.0,8.123483632544264,0.0,8.548192780107019e-16
4273,62.0,89.0,0.5425647157740655,0.587499,0.5874985899303371
4274,62.0,90.0,-1.4822886561961426,0.138454,0.138453781579615
4275,62.0,91.0,8.815625728973181,0.0,2.8605365287639958e-18
4276,62.0,92.0,7.614518518760649,0.0,4.291950167073121e-14
4277,62.0,93.0,-9.939679071023711,0.0,2.7097290110768813e-22
4278,62.0,94.0,4.333160720597918,1.6e-05,1.5522696902547245e-05
4279,62.0,95.0,0.7351650783986051,0.462344,0.4623443341972895
4280,62.0,96.0,-10.869198627086982,0.0,4.51016459300509e-26
4281,62.0,97.0,9.11378812041198,0.0,2.180860024896265e-19
4282,62.0,98.0,11.697314620550259,0.0,1.993687174743886e-30
4283,62.0,99.0,3.0018142747998806,0.002721,0.0027205665790853554
4284,63.0,64.0,6.708562724815348,0.0,2.6430496929876276e-11
4285,63.0,65.0,-2.0783896606689405,0.037832,0.037832392756684464
4286,63.0,66.0,5.3675174461266355,0.0,9.006110183155196e-08
4287,63.0,67.0,6.0332401874852755,0.0,1.951720054481986e-09
4288,63.0,68.0,6.88170139802092,0.0,8.194207635530797e-12
4289,63.0,69.0,-3.425226805938663,0.000632,0.0006322196246969809
4290,63.0,70.0,-6.10402078233277,0.0,1.3560894139643887e-09
4291,63.0,71.0,-10.403387784695877,0.0,1.8107862752211553e-24
4292,63.0,72.0,-11.88970982399304,0.0,1.5293274163711457e-30
4293,63.0,73.0,-12.844675273890775,0.0,2.574811393836939e-35
4294,63.0,74.0,-2.1603397575536722,0.030883,0.0308832167669925
4295,63.0,75.0,-12.963014219069935,0.0,1.5750540424096046e-35
4296,63.0,76.0,-12.039627842498431,0.0,1.857411044098779e-31
4297,63.0,77.0,-11.626164595016306,0.0,1.553853817869077e-29
4298,63.0,78.0,3.1534014654165032,0.00164,0.0016401743950343372
4299,63.0,79.0,4.538570100926862,6e-06,6.035640328067591e-06
4300,63.0,80.0,-2.4643672730756663,0.013825,0.013825066612751376
4301,63.0,81.0,3.0853844717098875,0.002063,0.0020634396759587783
4302,63.0,82.0,0.034740127188760246,0.972291,0.9722908839295537
4303,63.0,83.0,3.5815969572175645,0.00035,0.0003504752233773362
4304,63.0,84.0,1.811824182687287,0.070177,0.0701774737125934
4305,63.0,85.0,-3.000583262991249,0.002736,0.0027359100515602927
4306,63.0,86.0,7.399727538263079,0.0,2.0932243756647606e-13
4307,63.0,87.0,8.118450198776808,0.0,8.639952375336114e-16
4308,63.0,88.0,4.052082062599228,5.3e-05,5.290604983628313e-05
4309,63.0,89.0,-3.0625038267806217,0.002231,0.002230631820657485
4310,63.0,90.0,-4.75804685584785,2e-06,2.139085619004856e-06
4311,63.0,91.0,4.775350528702091,2e-06,1.9376631177886284e-06
4312,63.0,92.0,3.603610705968513,0.000322,0.0003222556944656395
4313,63.0,93.0,-10.947825124390349,0.0,1.9074958308217273e-26
4314,63.0,94.0,0.877124515655031,0.380545,0.38054549273217775
4315,63.0,95.0,-2.5628273144807765,0.010478,0.010478497948430336
4316,63.0,96.0,-11.480587276173742,0.0,1.019639907115669e-28
4317,63.0,97.0,5.078509465301294,0.0,4.1977644544453627e-07
4318,63.0,98.0,7.809478703541256,0.0,9.699810607131378e-15
4319,63.0,99.0,-0.6878945656122334,0.491612,0.49161193138809567
4320,64.0,65.0,-6.894373355677559,0.0,8.099325054957131e-12
4321,64.0,66.0,-0.9757346264666504,0.329328,0.32932829427664523
4322,64.0,67.0,-0.6428006295645974,0.520434,0.5204340878776897
4323,64.0,68.0,0.2458656069376853,0.805814,0.8058138844197698
4324,64.0,69.0,-7.360902229247008,0.0,3.2896544020483406e-13
4325,64.0,70.0,-10.611146965168745,0.0,3.452963883897817e-25
4326,64.0,71.0,-14.98302846762353,0.0,8.107029404179041e-47
4327,64.0,72.0,-12.468075499374217,0.0,3.2947593846871124e-33
4328,64.0,73.0,-15.478841155268572,0.0,7.009789245378901e-49
4329,64.0,74.0,-7.723610973538381,0.0,2.0158797542435142e-14
4330,64.0,75.0,-13.888835010318703,0.0,4.4937421994755846e-40
4331,64.0,76.0,-15.151005628814916,0.0,5.529144359100472e-47
4332,64.0,77.0,-14.073767021959537,0.0,2.589394265220078e-41
4333,64.0,78.0,-3.49100290799236,0.000493,0.0004928325974912882
4334,64.0,79.0,-1.9735672553249923,0.048584,0.04858411656992214
4335,64.0,80.0,-7.80406452041228,0.0,1.117905181366644e-14
4336,64.0,81.0,-3.571715069314934,0.000364,0.0003639312376151367
4337,64.0,82.0,-5.625087415698232,0.0,2.185647812809925e-08
4338,64.0,83.0,-2.7722695691795343,0.005626,0.0056256855525773026
4339,64.0,84.0,-4.827703105959155,1e-06,1.4991188003161669e-06
4340,64.0,85.0,-8.049370345573516,0.0,1.7292239847806302e-15
4341,64.0,86.0,0.8998593054043519,0.368313,0.36831343264555916
4342,64.0,87.0,1.9375196666976917,0.052838,0.05283819663499826
4343,64.0,88.0,-2.3782940742057574,0.017499,0.017498701792613557
4344,64.0,89.0,-8.220764362349861,0.0,4.4187142946004133e-16
4345,64.0,90.0,-9.325073157304438,0.0,4.297925563225423e-20
4346,64.0,91.0,-1.6441697085272664,0.100317,0.10031724308724983
4347,64.0,92.0,-2.653631108196563,0.008036,0.008035712042054471
4348,64.0,93.0,-12.257754435694526,0.0,2.7525741429669186e-32
4349,64.0,94.0,-4.13999885072389,3.7e-05,3.668535843516623e-05
4350,64.0,95.0,-7.21309284807297,0.0,9.099280381158372e-13
4351,64.0,96.0,-12.274167959080081,0.0,2.603589192078556e-32
4352,64.0,97.0,-1.3562732245658462,0.175185,0.17518505716851035
4353,64.0,98.0,1.4679267509852383,0.142298,0.14229763390347894
4354,64.0,99.0,-6.07499896935806,0.0,1.5598961529345522e-09
4355,65.0,66.0,6.006666385198318,0.0,2.3516541236836185e-09
4356,65.0,67.0,6.43547568386058,0.0,1.6666124831862394e-10
4357,65.0,68.0,7.025626798091043,0.0,3.277154489834172e-12
4358,65.0,69.0,-1.494582894249512,0.135195,0.13519460350789425
4359,65.0,70.0,-3.5796525991379187,0.000353,0.0003532906762103921
4360,65.0,71.0,-7.301872210336828,0.0,4.1938332133811296e-13
4361,65.0,72.0,-11.583870869207148,0.0,3.432582540914789e-29
4362,65.0,73.0,-11.006841195924514,0.0,4.614332876857042e-27
4363,65.0,74.0,0.15594513255050904,0.876093,0.8760929891799119
4364,65.0,75.0,-12.432467588969294,0.0,4.345723790576161e-33
4365,65.0,76.0,-9.863954646895344,0.0,3.0017970639947546e-22
4366,65.0,77.0,-9.995176562219957,0.0,1.0065291742300424e-22
4367,65.0,78.0,4.396531988646831,1.2e-05,1.175160191658153e-05
4368,65.0,79.0,5.398545466261079,0.0,7.770244802070621e-08
4369,65.0,80.0,-0.15778181459433424,0.874645,0.8746454027123323
4370,65.0,81.0,4.347327059649166,1.5e-05,1.4682350360057951e-05
4371,65.0,82.0,1.9393881975578102,0.052607,0.05260679348127106
4372,65.0,83.0,4.710035649636443,3e-06,2.6905444713369213e-06
4373,65.0,84.0,3.4164707451311043,0.00065,0.0006504926262676445
4374,65.0,85.0,-0.6972147017310681,0.485752,0.4857521743993609
4375,65.0,86.0,7.407010204883183,0.0,2.174722077887765e-13
4376,65.0,87.0,7.977427837039902,0.0,2.9063434027077686e-15
4377,65.0,88.0,5.051608110060493,0.0,4.892438848269365e-07
4378,65.0,89.0,-0.7112598209411752,0.477009,0.47700912720644906
4379,65.0,90.0,-2.3834996158709,0.017244,0.017244033499317638
4380,65.0,91.0,5.57478427073293,0.0,2.9165277664402965e-08
4381,65.0,92.0,4.727365521571187,2e-06,2.4706608223877152e-06
4382,65.0,93.0,-10.17868729254822,0.0,2.6247695162370356e-23
4383,65.0,94.0,2.5070640191614357,0.012255,0.01225540421769865
4384,65.0,95.0,-0.4660371869125508,0.641242,0.6412418337636457
4385,65.0,96.0,-11.045770744096002,0.0,7.391098623502965e-27
4386,65.0,97.0,5.7909883781591205,0.0,8.464330028821502e-09
4387,65.0,98.0,7.724024776089451,0.0,2.0556280542766608e-14
4388,65.0,99.0,1.3047522708747905,0.192135,0.19213548927143667
4389,66.0,67.0,0.36936855728638346,0.711897,0.7118965569897402
4390,66.0,68.0,1.1943419323523106,0.232503,0.2325028486734415
4391,66.0,69.0,-6.657711108719611,0.0,4.028848707477762e-11
4392,66.0,70.0,-9.71565542201285,0.0,1.389831408295276e-21
4393,66.0,71.0,-13.987266775494254,0.0,1.1945949498238369e-41
4394,66.0,72.0,-12.380629292254275,0.0,8.374697259672153e-33
4395,66.0,73.0,-14.978969225656185,0.0,2.647542141900209e-46
4396,66.0,74.0,-6.635451638434386,0.0,4.3405668382547745e-11
4397,66.0,75.0,-13.74228902962694,0.0,2.3525684912488533e-39
4398,66.0,76.0,-14.539997765473137,0.0,6.691103136069626e-44
4399,66.0,77.0,-13.625370568559495,0.0,4.047940291609554e-39
4400,66.0,78.0,-2.321386140669947,0.020376,0.0203756504427243
4401,66.0,79.0,-0.912280027786492,0.361742,0.3617420172405499
4402,66.0,80.0,-6.768632842690797,0.0,1.8044375307509215e-11
4403,66.0,81.0,-2.3951223334388088,0.016715,0.016714671502519773
4404,66.0,82.0,-4.582932458109957,5e-06,4.912405383789558e-06
4405,66.0,83.0,-1.6999966797173067,0.089303,0.08930282611234162
4406,66.0,84.0,-3.5917169522306316,0.000337,0.00033718103430356144
4407,66.0,85.0,-7.077967355220558,0.0,2.1947923950864453e-12
4408,66.0,86.0,1.7860027981040878,0.074267,0.07426687004102848
4409,66.0,87.0,2.717720062998322,0.006636,0.0066357143035912095
4410,66.0,88.0,-1.3110259688648633,0.190015,0.19001469791980352
4411,66.0,89.0,-7.21823537022325,0.0,8.105617829302031e-13
4412,66.0,90.0,-8.440663246312553,0.0,7.361433590090938e-17
4413,66.0,91.0,-0.6181965033950707,0.536523,0.5365230400682286
4414,66.0,92.0,-1.6064897560961926,0.10834,0.10834035259888085
4415,66.0,93.0,-12.045244917968388,0.0,2.531579306064778e-31
4416,66.0,94.0,-3.2838922694451655,0.001046,0.0010455941857721175
4417,66.0,95.0,-6.355298840448868,0.0,2.7673323193523526e-10
4418,66.0,96.0,-12.151624997702609,0.0,9.441398940697934e-32
4419,66.0,97.0,-0.3434177280813003,0.731324,0.7313241778360766
4420,66.0,98.0,2.296765217635122,0.021746,0.021745992083753794
4421,66.0,99.0,-5.08022860166851,0.0,4.189283633592573e-07
4422,67.0,68.0,0.8788096954031238,0.37962,0.3796204468651605
4423,67.0,69.0,-6.993154378126439,0.0,4.321945780975754e-12
4424,67.0,70.0,-10.177598829418233,0.0,2.142263530961332e-23
4425,67.0,71.0,-14.53372346323728,0.0,2.0811018615863416e-44
4426,67.0,72.0,-12.41704713074101,0.0,5.705491203657783e-33
4427,67.0,73.0,-15.233373736681813,0.0,1.4404253158680152e-47
4428,67.0,74.0,-7.180066729952372,0.0,1.0677936560463988e-12
